text,Sentiment,Score,date
Do not vote until INEC does the needful #NigeriaDecides2023 #NigeriaElection2023,NEGATIVE,0.992347240447998,2023-03-02 16:20:00+00:00
I just found out now that I am a Yoruba girl with oduduwa bloodline running through my veins. pls address me right.… https://t.co/eOEmPXrvbB,POSITIVE,0.9717743396759032,2023-03-02 16:17:22+00:00
"A ""continuity candidate"" but with a much diminished share of the vote - @officialABAT faces a big list of challenge… https://t.co/fp8nQadrQb",NEGATIVE,0.9977169036865234,2023-03-02 16:16:41+00:00
E be like say Peter Obi just inject one kind adrenaline inside my veins right now. I’m more determined now much mor… https://t.co/jRFGGgConR,NEGATIVE,0.9669284224510192,2023-03-02 16:16:30+00:00
What is it with Christian nationalists claiming “rigged elections” when the process they introduced “democratic ele… https://t.co/8hYaFrttoV,NEGATIVE,0.9947286248207092,2023-03-02 16:15:26+00:00
You don’t learn politics in school. You learn through the process and I’m sure he’ll be a good politician and be su… https://t.co/LjNvK0wlLd,POSITIVE,0.9955933690071106,2023-03-02 15:47:33+00:00
No one who steals political power will use it for good. Nigeria count our vote. #weremainhopeful #NigeriaDecides2023,NEGATIVE,0.9969432950019836,2023-03-02 15:47:18+00:00
Arewa watching as the tribal wars between Yoruba and Igbo intensify coz thank God Buhari’s tenure is over; they’ll… https://t.co/P9pBOdjqB9,NEGATIVE,0.9901475310325624,2023-03-02 15:42:22+00:00
Anytime dem ready for protest to shut the country down for 12 months straight they should call me I am ready. Nothi… https://t.co/yVdQfVpHdA,NEGATIVE,0.993220329284668,2023-03-02 15:41:17+00:00
This MR GBADEBO CHINEDU u no get any offer for us @ MAMA AND PIKIN you even have a title in your mother’s land omo… https://t.co/0sWnkX3Owp,NEGATIVE,0.9980383515357972,2023-03-02 15:40:17+00:00
@GazetteNGR I hope they will do the same to the Professors that rigged the #NigeriaElections2023… https://t.co/B6xpQjwaQh,NEGATIVE,0.9984684586524964,2023-03-02 15:38:40+00:00
Download the complete  @eienigeria - @sbmintelligence forecast on the 11/3/2023 gubernatorial elections… https://t.co/50a6NR9cn5,NEGATIVE,0.9922802448272704,2023-03-02 15:37:55+00:00
Was this correct or it's false? Am arguing with a friend @inecnigeria  #NigeriaDecides2023 https://t.co/HbyeVmYKkO,NEGATIVE,0.9982969164848328,2023-03-02 15:33:40+00:00
@AfricaFactsZone peter looks like a good guy who wants his country to prosper and that is the reason he will never… https://t.co/nkQrbvxR2y,POSITIVE,0.5217596888542175,2023-03-02 15:29:24+00:00
History was made.#electionresults2023 #PeterObi2023 #PeterObi #NigerianElections2023 #NigeriaDecides2023 #History,POSITIVE,0.5316156148910522,2023-03-02 15:28:02+00:00
“Nigeria is the only country where professors rig elections for politicians but expel students for examination malp… https://t.co/6IaGsesZGx,NEGATIVE,0.990876853466034,2023-03-02 15:28:02+00:00
An appearance at Chatham House is a rite of passage for anybody who wants to be president of Nigeria.... Was Obi ju… https://t.co/vZOVxp7pmO,POSITIVE,0.977866232395172,2023-03-02 15:27:01+00:00
I’m sorry for the day I left you sad  isn’t my fault I know your love sweet but money gives me peace of mind.… https://t.co/jmBiKOm3qY,POSITIVE,0.999057114124298,2023-03-02 15:26:04+00:00
Our eyes are open widely and our voice must be heard and the system must work again! #electionresults2023… https://t.co/CkIPCSZEcH,POSITIVE,0.9971073269844056,2023-03-02 15:23:20+00:00
Can the house of assembly hold a joint congress and make a law that states that :if you dnt have NIN and BVN linked… https://t.co/SQIFpXnmSv,NEGATIVE,0.990954339504242,2023-03-02 15:22:48+00:00
Certainly ✊🏾🙏🏽 #ElectionResults #NigeriaDecides2023 #TakeBackNaija https://t.co/5xjT33tz8l,NEGATIVE,0.9870049953460692,2023-03-02 15:20:12+00:00
"You can't be called his excellency when the process which gave you that title is criminal. It's simple."" - PO… https://t.co/jZuUJ29A7l",NEGATIVE,0.9896949529647828,2023-03-02 15:08:01+00:00
Nigeria's election was nearly derailed by technology - but biometric devices weren't the problem… https://t.co/mjwDJlqDQJ,POSITIVE,0.7158799171447754,2023-03-02 15:06:58+00:00
Peter Obi's quest for presidency will greatly determine if the number of atheists in Nigeria will Increase or decre… https://t.co/xbCbkHIoDE,NEGATIVE,0.9206397533416748,2023-03-02 15:05:59+00:00
.@jidesanwoolu to Lagosians: We must come together and keep the peace | TheCable https://t.co/whoM9CH7qf… https://t.co/fRB0nlTZ11,NEGATIVE,0.8159968852996826,2023-03-02 15:05:05+00:00
The face of hope. Peter Gregory Obi. He may yet be crowned soon or we may have to tarry awhile but PO has opened a… https://t.co/PMFqF5p8Zu,POSITIVE,0.9767544865608216,2023-03-02 15:03:34+00:00
We won the election and we challenge the process( Ready to prove it) #NigeriaDecides2023 #electionresults2023… https://t.co/ZXhfnkY9vX,NEGATIVE,0.9802800416946412,2023-03-02 15:02:18+00:00
🚨INEC STATEMENT: 16/11/22🚨 @NgLabour @PeterObi @dattibabaahmed #OBIdientlyYUSful #ObidientMovement #ObiDatti… https://t.co/P3L5lfxqiP,NEGATIVE,0.9919165968894958,2023-03-02 14:56:36+00:00
HE Peter Obi started the press conference by observing a minute silence for people who lost their lives during the… https://t.co/2ssR2ZEqRO,NEGATIVE,0.9860442876815796,2023-03-02 14:56:20+00:00
Make una use this one hold body 🤣🤣🤣🤣 #electionresults2023 #NigeriaDecides2023 #ElectionResults #ucbravoofficial https://t.co/3Yf9zgrzRX,NEGATIVE,0.9955130219459534,2023-03-02 14:53:26+00:00
What a time to be a Nigerian. #PeterObi #NigeriaDecides2023 https://t.co/49odgLmMgs,NEGATIVE,0.983740508556366,2023-03-02 14:51:18+00:00
Uk Prime Minister @10DowningStreet congratulates @officialABAT  on his victory at the just concluded presidential e… https://t.co/hHV4Q2tM1p,POSITIVE,0.9653202891349792,2023-03-02 14:50:54+00:00
@PeterObi If you belive that @PeterObi won this ended election retreat this ✌️✊️#Petersburg #po #NigeriaDecides2023… https://t.co/ToWBKHYaHy,NEGATIVE,0.9968495965003968,2023-03-02 14:50:40+00:00
Yes!!!!! So #INECElectionResult2023 #inec #NigeriaDecides2023 #NigeriaElection2023 #electionresults2023 🥺 https://t.co/FfyeCeEIYc,NEGATIVE,0.970259130001068,2023-03-02 14:47:31+00:00
When you are loved 😍 you are loved 😍. HE Peter Obi is loved 😍 by Nigerians and we will reclaim our mandate.… https://t.co/78UtscZebX,POSITIVE,0.9993093013763428,2023-03-02 14:47:20+00:00
https://t.co/rjrkE4vNLq  #NigeriaDecides2023 #SouthAfrica #Morocco ...........Easy easy solution ..... Order while… https://t.co/qXNbl3oMKT,NEGATIVE,0.9929290413856506,2023-03-02 14:45:01+00:00
Chat us up with your load estimation let’s help you design an affordable solar unit.                  #solarenergy… https://t.co/q8puamMQca,NEGATIVE,0.9894155263900756,2023-03-02 14:44:18+00:00
People were busy doing what was wrong in this election and I have chosen to challenge this rascality for the future… https://t.co/ezffE3Pb6x,NEGATIVE,0.9984288811683656,2023-03-02 14:44:16+00:00
#MutahiNgunyi talking about the looks of another man 🙄 like who does that. The good book says we are all fearfully… https://t.co/dz7RkEQBPM,NEGATIVE,0.9751478433609008,2023-03-02 14:43:45+00:00
I assure the good people Nigerians that we would explore all legal and peaceful option to reclaim our mandate. ~ HE… https://t.co/OeE4NtXlRK,POSITIVE,0.9341955780982972,2023-03-02 14:41:41+00:00
Quote of the year. Framing this statement. Wisdom wan choke this man. @PeterObi #ObiDatti2023 #NigeriaDecides2023 https://t.co/NJJzOM31oD,NEGATIVE,0.9712828993797302,2023-03-02 14:34:07+00:00
Tinubu should quickly snap pictures with the certificate because he is definitely returning it 😂 😂… https://t.co/G7GjiesV15,NEGATIVE,0.9162003993988036,2023-03-02 14:28:53+00:00
I Will Not Congratulate Tinubu Because I Won – Peter Obi ##NigeriaDecides2023 #DinoMelayePeterObi #PeterObi… https://t.co/tRBFzOCZF2,NEGATIVE,0.9857603907585144,2023-03-02 14:28:53+00:00
#PHOTOS!!!! I have just finished addressing an international press conference. I urge Nigerians to remain resolute.… https://t.co/XvdZCj9GRe,NEGATIVE,0.7252835631370544,2023-03-02 14:27:17+00:00
What happened ??? #NigeriaDecides2023,NEGATIVE,0.9980655312538148,2023-03-02 14:26:36+00:00
“People were busy doing what was wrong in this election and I have chosen to challenge this rascality for the futur… https://t.co/xrEEImwSvo,NEGATIVE,0.9977744221687316,2023-03-02 14:19:26+00:00
Seeing Peter Obi cry at that conference was really emotional. Elections in Africa s one of the most heartbreaking c… https://t.co/iB50srQxXF,POSITIVE,0.980128049850464,2023-03-02 14:18:33+00:00
Tanko Yakassai said Peter Obi is contesting election for the first time on @ARISEtv .Should we tell him? #NigeriaDecides2023,NEGATIVE,0.9891342520713806,2023-03-02 14:17:45+00:00
It breaks my heart to see how this election was stolen from @PeterObi I really hope he prevails in court. Nigeria d… https://t.co/UKwiB9MICE,POSITIVE,0.9818761944770812,2023-03-02 14:15:42+00:00
Peter Obi breaks down in tears while explaining the ordeal of a meeting between him and a young lady(graduate) who… https://t.co/B1CfhIA1rL,NEGATIVE,0.9894350171089172,2023-03-02 14:14:29+00:00
Exposition of the failed system of @inecnigeria at the just concluded #NigeriaDecides2023 in the… https://t.co/XSCbjvlGs3,NEGATIVE,0.9986407160758972,2023-03-02 14:11:22+00:00
"Is it just me or was Peter Obi shedding tears after talking about the girl from Nasarawa??? 😱😱😱 ""And I saw Peter Ob… https://t.co/ESaF5iGw3M",NEGATIVE,0.9969921112060548,2023-03-02 14:10:45+00:00
@PeterObi has spoken on NIGERIA #NewNigeria #NigeriaDecides2023 #NigeriaDecides @USinNigeria @UKinNigeria… https://t.co/UTUxsujjys,NEGATIVE,0.9257601499557496,2023-03-02 14:08:01+00:00
“If you must be referred to as Your Excellency then the process through which you arrived in office must be Excelle… https://t.co/JBS5gXwOLv,POSITIVE,0.9763265252113342,2023-03-02 14:06:17+00:00
I need to drop this here. This was the 25th of February 2023 at my polling unit. We WON! We will WIN again!… https://t.co/8NX1AKEhmQ,POSITIVE,0.7777271866798401,2023-03-02 14:03:50+00:00
If you must be referred to as “your excellency” then the process through which you arrived office must be excellent… https://t.co/BNZtFACUNC,POSITIVE,0.994260311126709,2023-03-02 13:56:30+00:00
Nigeria awaits for the next few years of sleeping gov 😂😂😂#KenyaVsNigeria #NigeriaDecides2023,NEGATIVE,0.9894434213638306,2023-03-02 13:56:20+00:00
People were busy doing what was wrong in this election and I have chosen to challenge this rascality for the future… https://t.co/Fg0m8LNFUn,NEGATIVE,0.998306393623352,2023-03-02 13:50:59+00:00
The 997 citizen observers to be deployed are being taken through the election day process &amp; how to report accurate… https://t.co/eRZpj1Gz0G,NEGATIVE,0.9799495339393616,2023-03-02 13:45:45+00:00
Remember how students who don't read at all end up passing the course over some who read extra well.… https://t.co/VEhqR2c4U0,POSITIVE,0.9377912282943726,2023-03-02 13:44:14+00:00
#NigeriaDecides2023  Peter Obi's Press Conference https://t.co/6G4V9DP1A8 via @YouTube,NEGATIVE,0.9885918498039246,2023-03-02 13:43:33+00:00
They won't be there when the day comes but we will be there - PO #NigeriaDecides2023,NEGATIVE,0.5851113796234131,2023-03-02 13:43:04+00:00
“My father made your yoke heavy; I will make it even heavier. My father scourged you with whips; I will scourge you… https://t.co/FYXnmzpuqb,NEGATIVE,0.9629356265068054,2023-03-02 13:42:46+00:00
The Labour Party candidate says he remains committed to the “New Nigeria” project and enjoins all Nigerians to part… https://t.co/oMQrns1aMR,POSITIVE,0.9883984923362732,2023-03-02 13:38:47+00:00
@Spotlight_Abby @Victornkemjika @seunokin is not a journalist. He is playing one on TV. People should not be surpri… https://t.co/mtkiIMnRQE,NEGATIVE,0.997858464717865,2023-03-02 13:38:20+00:00
Peter Obi reminds me so much of Strive Masiyiwa. Sometimes sticking your tongue out to the establishment is the onl… https://t.co/jlbT6kach4,NEGATIVE,0.6765611171722412,2023-03-02 13:37:58+00:00
Okwute for a reason #NigeriaDecides2023,NEGATIVE,0.9907594919204712,2023-03-02 13:37:54+00:00
Nigerians decided to elect Obi only for Ahmed Tinubu to emerge victorious. Obi trolled Kenyan elections little did… https://t.co/akuqyxN1Xo,NEGATIVE,0.9963057041168212,2023-03-02 13:27:34+00:00
🎤Oya o I just come out from mobile studio 🎙️APC don show us sheggee #electionresults2023 #INECFailedNigerians… https://t.co/Ditau9ijW2,NEGATIVE,0.9980900883674622,2023-03-02 13:24:58+00:00
To be honest we deserve a president like peter obi!!!! Why do people cheat intellectual people!! #NigeriaDecides2023,NEGATIVE,0.9919877052307128,2023-03-02 13:20:28+00:00
"Nigerians hear this ""The process is important"" #NigeriaDecides2023",POSITIVE,0.9891865849494934,2023-03-02 13:19:20+00:00
"My president will ""challenge this rascality"" #NigeriaDecides2023",NEGATIVE,0.9057196378707886,2023-03-02 13:15:27+00:00
Peter Obi said he is OBIdient and that he would go where there asked him to go aka They said we should go to the co… https://t.co/OPz6xRqRCo,NEGATIVE,0.9919844269752502,2023-03-02 13:14:49+00:00
Please come out and participate in the Gubernatorial and state elections. Datti and I will take part in them. — Pet… https://t.co/hI5ZE6HB48,POSITIVE,0.9302070140838624,2023-03-02 13:13:50+00:00
We won the election &amp; we shall claim our mandate.. I am Obidient - Peter Obi @PeterObi  #NigeriaDecides2023… https://t.co/HqTDd8UF5d,NEGATIVE,0.5303314328193665,2023-03-02 13:13:39+00:00
@RishiSunak @officialABAT Looking forward to a shift towards building a relationship based more on economic partner… https://t.co/KjjChgtniv,NEGATIVE,0.5231804847717285,2023-03-02 13:13:13+00:00
PO is Obidient #NigeriaDecides2023,NEGATIVE,0.9935945868492126,2023-03-02 13:13:09+00:00
Please come out on the 11th of March to vote . Our President Peter Obi Gregory has spoken 🫡🫡🫡… https://t.co/tJ9bwBB2J7,POSITIVE,0.9748104810714722,2023-03-02 13:09:48+00:00
Peter #Obi starting a press briefing in #Abuja. He just apologised to press for being 2 hours late and making them… https://t.co/Ri5rkfobpG,NEGATIVE,0.9963809847831726,2023-03-02 12:59:02+00:00
Mr. Obi starts by apologizing for the late start and asks for a one minute silence to pay tribute to those who 'los… https://t.co/LiF1vt19C4,NEGATIVE,0.9961207509040833,2023-03-02 12:58:41+00:00
H.E Peter Obi is live on @ARISEtv addressing Nigerians and the entire world on #NigeriaDecides2023!,POSITIVE,0.927227020263672,2023-03-02 12:57:47+00:00
@simijourno A well rigged and manipulated election by the ruling party and INEC. #NigeriaDecides2023 @firstladyship @SavvyRinu,NEGATIVE,0.9973317384719848,2023-03-02 12:57:20+00:00
Peter Obi is live on Arise TV #NigeriaDecides2023 #NigeriaElection2023 #NigeriaElectionResults2023,NEGATIVE,0.8418009877204895,2023-03-02 12:56:59+00:00
Edo State Recruitment Portal 2023: See how to Apply for Edo State Primary Health Care Development Agency Job Vacanc… https://t.co/ajVjoPA9KF,NEGATIVE,0.9928703904151917,2023-03-02 12:55:57+00:00
Government should be of laws not of men's selfish ambitions. Strong nations rest on the shoulders of strong institu… https://t.co/zDqqinsuy5,POSITIVE,0.9741876125335692,2023-03-02 12:55:33+00:00
PDP was able to manage the Northern influence this still project me to be the best analyst of this election… https://t.co/d2pxH1MUOm,POSITIVE,0.998518407344818,2023-03-02 12:55:06+00:00
I am not a coward and i do not intend to become a coward because i lost an election that did not happen.… https://t.co/9w5gl7UeK8,NEGATIVE,0.964386522769928,2023-03-02 12:52:37+00:00
See the young engineering graduate shot dead on Saturday election Edo State - https://t.co/vO7WG5I2JH - #EdoState… https://t.co/sl1aoH22cJ,NEGATIVE,0.995372712612152,2023-03-02 12:50:03+00:00
See the young engineering graduate shot dead on Saturday election Edo State - https://t.co/V1dMb7jB5W - #EdoState… https://t.co/bNpSkbP9KA,NEGATIVE,0.9951205849647522,2023-03-02 12:50:02+00:00
Calls for a REDO in Nigeria... #politics #nigeriadecides2023 #nigeria #bolatinubu - https://t.co/XZheF7YnIO a hotly… https://t.co/7YITAUmwpC,NEGATIVE,0.9875456690788268,2023-03-02 12:48:22+00:00
"Peter Obi and Labour Party must challenge this result. You can't see gross injustice and let it slide ""for the sake… https://t.co/obAGMEqSt9",NEGATIVE,0.9853708744049072,2023-03-02 12:42:36+00:00
If I've been myself for days now just conclude it that I'm lying 🤥🤥Please let's come and and vote in the governorsh… https://t.co/cksL6IKOiI,NEGATIVE,0.9980481863021852,2023-03-02 12:42:06+00:00
Of shuttered hopes; Nigerian youth and women had so much dreams for the future of their country post -… https://t.co/qgxRpJpDhG,NEGATIVE,0.8498642444610596,2023-03-02 12:41:30+00:00
Just curious and amused that even at the helm of the corrupt political structure the region is seemingly nowhere.… https://t.co/LrJi6Qfbqc,POSITIVE,0.9640403985977172,2023-03-02 12:38:49+00:00
Prof. Zulum foresee the embarrassment coming his way in a few days and decided to invite Baba for some propaganda c… https://t.co/TCSKtFYIOA,NEGATIVE,0.9932491779327391,2023-03-02 12:38:25+00:00
Indeed a poor voter's turnout due to sufferings and thuggery. I'm sure the yuts turned out well in the… https://t.co/cwmiD4BgXY,NEGATIVE,0.990616738796234,2023-03-02 12:37:34+00:00
